provider,Consumer complaint narrative,hidden_fees,late_fees,misleading_ads,credit_reporting,unauthorized,customer_service,billing_dispute
Afterpay,Misleading advertisement from Afterpay did not disclose penalty.,False,True,True,False,False,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose late fee.,False,True,True,False,False,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Afterpay,Customer service at Afterpay would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Unauthorized charge on my account related to Afterpay. My credit score was affected.,False,False,False,True,True,False,False
Afterpay,I was charged a penalty after missing a payment with Afterpay. My credit score was affected.,False,True,False,True,False,False,False
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,I was charged a late fee after missing a payment with Afterpay.,False,True,False,False,False,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose hidden fee.,True,False,True,False,False,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,I was charged a hidden fee after missing a payment with Afterpay.,True,False,False,False,False,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
Afterpay,Misleading advertisement from Afterpay did not disclose interest.,False,False,True,False,False,False,False
Afterpay,Unauthorized charge on my account related to Afterpay. My credit score was affected.,False,False,False,True,True,False,False
Afterpay,I was charged a late fee after missing a payment with Afterpay. My credit score was affected.,False,True,False,True,False,False,False
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
Afterpay,I was charged a penalty after missing a payment with Afterpay.,False,True,False,False,False,False,False
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
Afterpay,Misleading advertisement from Afterpay did not disclose late fee. My credit score was affected.,False,True,True,True,False,False,False
Afterpay,I was charged a hidden fee after missing a payment with Afterpay.,True,False,False,False,False,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose interest. My credit score was affected.,False,False,True,True,False,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose interest.,False,False,True,False,False,False,False
Afterpay,I was charged a hidden fee after missing a payment with Afterpay.,True,False,False,False,False,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose late fee.,False,True,True,False,False,False,False
Afterpay,I was charged a late fee after missing a payment with Afterpay.,False,True,False,False,False,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
Afterpay,I was charged a interest after missing a payment with Afterpay.,False,False,False,False,False,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose penalty.,False,True,True,False,False,False,False
Afterpay,I was charged a late fee after missing a payment with Afterpay. My credit score was affected.,False,True,False,True,False,False,False
Afterpay,Unauthorized charge on my account related to Afterpay. My credit score was affected.,False,False,False,True,True,False,False
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose late fee.,False,True,True,False,False,False,False
Afterpay,I was charged a interest after missing a payment with Afterpay. My credit score was affected.,False,False,False,True,False,False,False
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
Afterpay,Misleading advertisement from Afterpay did not disclose late fee. My credit score was affected.,False,True,True,True,False,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
Afterpay,Unauthorized charge on my account related to Afterpay.,False,False,False,False,True,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Afterpay,I was charged a hidden fee after missing a payment with Afterpay.,True,False,False,False,False,False,False
Afterpay,Misleading advertisement from Afterpay did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
Afterpay,I was charged a hidden fee after missing a payment with Afterpay.,True,False,False,False,False,False,False
Afterpay,I was charged a late fee after missing a payment with Afterpay. My credit score was affected.,False,True,False,True,False,False,False
Afterpay,Customer service at Afterpay would not resolve my billing dispute.,False,False,False,False,False,True,True
